timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,satellites_used,battery_remaining
1783578394.9532106,0.008723577,9.179021e-05,-20.634174,-0.028779801,-0.012907474,1.5004082,10,0.5000267028808594
1783578395.053081,0.006494296,1.5689418e-05,-20.478542,-0.027589293,-0.012187411,1.5009118,10,0.5000267028808594
1783578395.1530664,0.00422705,0.000116737596,-20.335073,-0.026964085,-0.01168427,1.5011669,10,0.5000267028808594
1783578395.2530813,0.001804447,0.00016351571,-20.179577,-0.025903063,-0.011449099,1.5019507,10,0.5000267028808594
1783578395.353111,5.390686e-05,-0.00017578251,-20.036127,-0.024235683,-0.011418142,1.5023123,10,0.5000267028808594
1783578395.4530067,-0.000932899,-0.0007592845,-19.881195,-0.02173457,-0.011692985,1.5029275,10,0.5000267028808594
1783578395.5531034,-0.0005450865,-0.001425924,-19.738508,-0.018801864,-0.0119886715,1.5035585,10,0.5000267028808594
1783578395.6531937,0.0011340168,-0.0020109252,-19.58362,-0.014892659,-0.011941484,1.5048822,10,0.5000267028808594
1783578395.7532268,0.0036062507,-0.0019211628,-19.439938,-0.011315467,-0.011122365,1.506022,10,0.5000267028808594
1783578395.8531435,0.006665262,-0.0012280617,-19.284067,-0.008053659,-0.010315788,1.5071794,10,0.5000267028808594
1783578395.9530663,0.00949868,-0.00046806215,-19.140293,-0.0059072943,-0.009455213,1.5074406,10,0.5000267028808594
1783578396.0530913,0.012584461,0.00022810594,-18.984316,-0.0043866015,-0.008936156,1.5080062,10,0.5000267028808594
1783578396.1532362,0.015010894,0.00087633746,-18.840174,-0.00416175,-0.008335799,1.5082964,10,0.5000267028808594
1783578396.2531712,0.01727403,0.0020675347,-18.683788,-0.0050947075,-0.0071746544,1.5085227,10,0.5000267028808594
1783578396.3530543,0.018747356,0.0036464639,-18.539135,-0.006907726,-0.006043637,1.5080947,10,0.5000267028808594
1783578396.4531982,0.019617189,0.005606755,-18.382195,-0.009648283,-0.0050541456,1.5078812,10,0.5000267028808594
1783578396.5532222,0.019731598,0.007379117,-18.23703,-0.012567633,-0.004442387,1.5068988,10,0.5000267028808594
1783578396.6532016,0.019602435,0.009077504,-18.079924,-0.015729278,-0.0044719502,1.505854,10,0.5000267028808594
1783578396.7531157,0.019380745,0.01029316,-17.935284,-0.018107828,-0.0051451284,1.5047389,10,0.5000267028808594
1783578396.8531258,0.01817884,0.011677105,-17.779123,-0.020500809,-0.0060037035,1.5036498,10,0.5000267028808594
1783578396.9531236,0.016022079,0.01283955,-17.635077,-0.022842554,-0.007026774,1.503,10,0.5000267028808594
1783578397.0532188,0.012765577,0.013348345,-17.479189,-0.025052866,-0.0085975975,1.5029113,10,0.5000267028808594
1783578397.153114,0.009341808,0.013102199,-17.335194,-0.026305351,-0.010430144,1.5027217,10,0.5000267028808594
1783578397.2531233,0.0057933405,0.012010029,-17.179174,-0.026786633,-0.012619138,1.5029911,10,0.5000267028808594
1783578397.3530889,0.0024131658,0.010756197,-17.035387,-0.026524652,-0.014380302,1.502643,10,0.5000267028808594
1783578397.4531384,-0.0011156006,0.008929046,-16.879747,-0.025593884,-0.016158901,1.5028939,10,0.5000267028808594
1783578397.5530896,-0.0037132301,0.0070910617,-16.736464,-0.023877073,-0.01730173,1.5030947,10,0.5000267028808594
1783578397.6531641,-0.0064452044,0.0048051574,-16.58097,-0.02156366,-0.018558795,1.5038514,10,0.5000267028808594
1783578397.7531323,-0.009349475,0.00249515,-16.43708,-0.020079812,-0.019356562,1.5041931,10,0.5000267028808594
1783578397.8531344,-0.013239426,8.698868e-05,-16.280506,-0.019261496,-0.019655596,1.504851,10,0.5000267028808594
1783578397.9532287,-0.017139517,-0.0022663465,-16.135998,-0.018761497,-0.01946212,1.504612,10,0.5000267028808594
1783578398.0532014,-0.020984225,-0.005424986,-15.979307,-0.017558675,-0.019474916,1.5041715,10,0.5000267028808594
1783578398.1535523,-0.024137525,-0.008723759,-15.834469,-0.015436825,-0.019310128,1.5036948,10,0.5000267028808594
1783578398.253215,-0.026581863,-0.012283718,-15.677277,-0.012095269,-0.018748965,1.5030601,10,0.5000267028808594
1783578398.3531666,-0.027649947,-0.015173546,-15.531973,-0.008039513,-0.01731845,1.5018835,10,0.5000267028808594
1783578398.453314,-0.027970122,-0.01800212,-15.374746,-0.0030894645,-0.0152227385,1.5005418,10,0.5000267028808594
