timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,satellites_used,battery_remaining,gps_lat_variance,gps_lon_variance,gps_window_filled
1783662445.4312978,-0.07977321,-0.08994819,-25.014664,0.013085218,0.02283572,1.4992859,10,0.5000267028808594,2.864336521516537e-14,5.9739186513589834e-15,1
1783662445.53134,-0.07734253,-0.0894895,-24.856672,0.013233883,0.022660928,1.4977376,10,0.5000267028808594,2.0793488542551263e-14,4.290054700773896e-15,1
1783662445.631274,-0.07501979,-0.089608975,-24.710997,0.012799769,0.021617958,1.4961585,10,0.5000267028808594,1.0116335804588574e-14,6.070819530354804e-15,1
1783662445.731286,-0.07215964,-0.0901212,-24.554153,0.012086272,0.020562995,1.4938945,10,0.5000267028808594,6.896176560809568e-15,7.358359054321197e-15,1
1783662445.8312392,-0.06949909,-0.09091325,-24.410032,0.0114040915,0.01946994,1.4925048,10,0.5000267028808594,5.564080828757091e-15,1.0843465544518925e-14,1
1783662445.9312654,-0.06672055,-0.092178285,-24.253868,0.009958159,0.018413277,1.4919554,10,0.5000267028808594,4.217687592609132e-15,8.535613879224168e-15,1
1783662446.0314379,-0.06385983,-0.093597025,-24.109764,0.008801629,0.017582968,1.4915866,10,0.5000267028808594,4.294796297233391e-15,9.325038415560559e-15,1
1783662446.1313498,-0.060623713,-0.09495415,-23.954067,0.007819875,0.017207215,1.4913343,10,0.5000267028808594,4.606361921360118e-15,1.2434784146520619e-14,1
1783662446.2313712,-0.057618577,-0.09531856,-23.810509,0.006744314,0.017843144,1.4914404,10,0.5000267028808594,4.800679936021039e-15,2.1353973909503003e-14,1
1783662446.331349,-0.054561388,-0.094432175,-23.655075,0.0055603995,0.019766277,1.491566,10,0.5000267028808594,3.459786450282671e-15,4.231948245421269e-14,1
1783662446.4313095,-0.051707096,-0.0928934,-23.511536,0.0040282127,0.02169679,1.4921091,10,0.5000267028808594,4.2376743962579595e-15,4.984994954952738e-14,1
1783662446.5313375,-0.0486766,-0.09043606,-23.355963,0.002338611,0.023859836,1.4925454,10,0.5000267028808594,5.665536847500999e-15,3.787964998495944e-14,1
1783662446.6312678,-0.046421487,-0.08770696,-23.212267,0.000602019,0.025708988,1.4932308,10,0.5000267028808594,2.0299133442234014e-14,2.2310261687755243e-14,1
1783662446.731275,-0.044704806,-0.08457411,-23.056509,-0.0019579567,0.027056742,1.4938161,10,0.5000267028808594,2.985443537146599e-14,1.8795128949037628e-14,1
1783662446.8313336,-0.043668907,-0.081657566,-22.913004,-0.004634616,0.02737684,1.493848,10,0.5000267028808594,3.2037575752130793e-14,8.346026148011595e-15,1
1783662446.9313438,-0.04285053,-0.07848277,-22.757807,-0.0072824685,0.027104124,1.4941783,10,0.5000267028808594,2.5349290233417153e-14,7.406393548260998e-15,1
1783662447.0312982,-0.04294239,-0.075318694,-22.614817,-0.009985307,0.026841067,1.4947988,10,0.5000267028808594,1.3110766189669677e-14,7.317347981027897e-15,1
1783662447.131414,-0.04444125,-0.07138363,-22.460518,-0.013629806,0.026619256,1.4954842,10,0.5000267028808594,7.502180394365856e-15,8.33239282896426e-15,1
1783662447.2312384,-0.04737364,-0.06730913,-22.318712,-0.017598156,0.026384862,1.4967908,10,0.5000267028808594,3.464194378421771e-15,7.661368547902681e-15,1
1783662447.331276,-0.05142378,-0.062262606,-22.16502,-0.02150805,0.026259799,1.4988163,10,0.5000267028808594,3.3367780566917537e-15,7.461907014562893e-15,1
1783662447.43126,-0.055429555,-0.05774683,-22.022785,-0.024295708,0.025397828,1.5010012,10,0.5000267028808594,4.7666203804155815e-15,1.0013885716992997e-14,1
1783662447.5312521,-0.060367215,-0.053426996,-21.868519,-0.026329853,0.023329694,1.5032375,10,0.5000267028808594,7.799504495273862e-15,1.1069603196367277e-14,1
1783662447.6313672,-0.0653467,-0.049949646,-21.726084,-0.028001439,0.020715216,1.5051457,10,0.5000267028808594,1.0168418830296528e-14,6.654202607857535e-15,1
1783662447.7312765,-0.07110846,-0.046677172,-21.571714,-0.029178841,0.017115697,1.5068438,10,0.5000267028808594,1.0100755081406191e-14,2.900216249207534e-15,1
1783662447.8313637,-0.07618555,-0.044073526,-21.429075,-0.028828375,0.013782957,1.5084794,10,0.5000267028808594,1.0634656230247741e-14,3.43308851847231e-15,1
1783662447.9313228,-0.08134919,-0.04199151,-21.274378,-0.02724793,0.009584715,1.5099568,10,0.5000267028808594,9.517578358083572e-15,4.5258061071160326e-15,1
1783662448.0313213,-0.085305154,-0.041098133,-21.131231,-0.024570374,0.0054602637,1.5115335,10,0.5000267028808594,8.04853846227597e-15,4.922987341943644e-15,1
1783662448.1312282,-0.08880072,-0.04131962,-20.975195,-0.020732759,0.00053084723,1.5130997,10,0.5000267028808594,7.646585679716809e-15,5.0442233321633705e-15,1
1783662448.2312834,-0.09115895,-0.042377777,-20.830942,-0.016268207,-0.003975557,1.5136207,10,0.5000267028808594,8.860602711631134e-15,2.286081736868473e-14,1
1783662448.331374,-0.09256053,-0.0436491,-20.674644,-0.011122601,-0.008278018,1.5135803,10,0.5000267028808594,7.439126660496379e-15,2.6364687850422865e-14,1
